id;component;action;target;objectid;edulevel;contextid;contextlevel;contextinstanceid;userid;courseid;anonymous;timecreated
194909;assignsubmission_file;created;submission;83186;2;81122;70;50156;16148;52;0;1429601658
194920;assignsubmission_file;created;submission;83187;2;81089;70;50123;16147;52;0;1429601793
195001;assignsubmission_file;created;submission;83188;2;82053;70;51087;16147;52;0;1429602066
195047;assignsubmission_file;created;submission;83189;2;81116;70;50150;16147;52;0;1429602247
195623;assignsubmission_file;created;submission;83201;2;81070;70;50104;16224;52;0;1429614273
195649;assignsubmission_file;created;submission;83204;2;81089;70;50123;16224;52;0;1429615734
195663;assignsubmission_file;created;submission;83205;2;81836;70;50870;15393;604;0;1429616438
195677;assignsubmission_file;created;submission;83206;2;81836;70;50870;15792;604;0;1429616663
195770;assignsubmission_file;created;submission;83209;2;114087;70;72458;14619;1148;0;1429619113
196232;assignsubmission_file;created;submission;83214;2;81156;70;50190;16138;52;0;1429627149
196270;assignsubmission_file;created;submission;83215;2;114087;70;72458;14612;1148;0;1429627738
196315;assignsubmission_file;created;submission;83216;2;81156;70;50190;14848;52;0;1429628681
196446;assignsubmission_file;created;submission;83219;2;81156;70;50190;15229;52;0;1429632095
196701;assignsubmission_file;created;submission;83226;2;81836;70;50870;15716;604;0;1429639890
196788;assignsubmission_file;created;submission;83229;2;81089;70;50123;15364;52;0;1429640831
196835;mod_forum;created;discussion;7631;2;111734;70;70925;14596;1148;0;1429641540
196836;mod_forum;created;discussion_subscription;604;2;111734;70;70925;14596;1148;0;1429641540
197169;assignsubmission_file;created;submission;83234;2;81156;70;50190;16232;52;0;1429648850
197249;assignsubmission_file;created;submission;83235;2;82053;70;51087;14129;52;0;1429650504
197308;assignsubmission_file;created;submission;83237;2;82053;70;51087;12902;52;0;1429654982
197655;assignsubmission_file;created;submission;83244;2;81116;70;50150;16024;52;0;1429684425
197679;assignsubmission_file;created;submission;83245;2;81116;70;50150;16025;52;0;1429684541
197699;assignsubmission_file;created;submission;83246;2;81116;70;50150;15364;52;0;1429684779
197705;assignsubmission_file;created;submission;83247;2;81116;70;50150;13576;52;0;1429684973
197707;assignsubmission_file;created;submission;83248;2;81116;70;50150;13768;52;0;1429684990
197714;assignsubmission_file;created;submission;83249;2;81116;70;50150;14980;52;0;1429685099
197722;assignsubmission_file;created;submission;83250;2;81116;70;50150;13686;52;0;1429685154
197726;assignsubmission_file;created;submission;83251;2;81116;70;50150;16083;52;0;1429685176
197729;assignsubmission_file;created;submission;83252;2;81116;70;50150;16028;52;0;1429685192
197736;assignsubmission_file;created;submission;83253;2;81117;70;50151;16028;52;0;1429685265
197744;assignsubmission_file;created;submission;83254;2;81117;70;50151;16025;52;0;1429685344
197750;assignsubmission_file;created;submission;83255;2;81116;70;50150;16023;52;0;1429685404
198005;assignsubmission_file;created;submission;83257;2;81116;70;50150;16032;52;0;1429689813
198028;assignsubmission_file;created;submission;83258;2;82052;70;51086;15533;52;0;1429689962
198051;assignsubmission_file;created;submission;83259;2;81117;70;50151;16032;52;0;1429690676
198059;assignsubmission_file;created;submission;83260;2;81116;70;50150;11196;52;0;1429690846
198061;assignsubmission_file;created;submission;83261;2;81116;70;50150;14947;52;0;1429690846
198092;assignsubmission_file;created;submission;83262;2;81116;70;50150;14551;52;0;1429691275
198102;assignsubmission_file;created;submission;83263;2;81116;70;50150;15139;52;0;1429691323
198104;assignsubmission_file;created;submission;83264;2;81116;70;50150;16035;52;0;1429691324
198122;assignsubmission_file;created;submission;83265;2;81116;70;50150;15198;52;0;1429691385
198133;assignsubmission_file;created;submission;83266;2;81116;70;50150;16034;52;0;1429691496
198135;assignsubmission_file;created;submission;83267;2;81116;70;50150;14937;52;0;1429691527
198146;assignsubmission_file;created;submission;83268;2;81116;70;50150;15533;52;0;1429691679
198155;assignsubmission_file;created;submission;83269;2;81117;70;50151;14947;52;0;1429691739
198158;assignsubmission_file;created;submission;83270;2;81116;70;50150;14760;52;0;1429691752
198160;assignsubmission_file;created;submission;83271;2;81117;70;50151;11196;52;0;1429691754
198167;assignsubmission_file;created;submission;83272;2;81116;70;50150;16036;52;0;1429691831
198171;assignsubmission_file;created;submission;83273;2;81116;70;50150;16030;52;0;1429691925
198395;assignsubmission_file;created;submission;83276;2;114087;70;72458;14705;1148;0;1429701021
198460;assignsubmission_file;created;submission;83277;2;81116;70;50150;15227;52;0;1429703443
198472;assignsubmission_file;created;submission;83278;2;81116;70;50150;16041;52;0;1429703488
198496;assignsubmission_file;created;submission;83282;2;81116;70;50150;16181;52;0;1429703831
198498;assignsubmission_file;created;submission;83283;2;81116;70;50150;16040;52;0;1429703843
198528;assignsubmission_file;created;submission;83284;2;81116;70;50150;15753;52;0;1429704156
198541;assignsubmission_file;created;submission;83285;2;81116;70;50150;16039;52;0;1429704217
198581;assignsubmission_file;created;submission;83286;2;81116;70;50150;14837;52;0;1429704339
198588;assignsubmission_file;created;submission;83287;2;81117;70;50151;15227;52;0;1429704395
198590;assignsubmission_file;created;submission;83288;2;81116;70;50150;14932;52;0;1429704398
198611;assignsubmission_file;created;submission;83290;2;81117;70;50151;16041;52;0;1429704620
198620;assignsubmission_file;created;submission;83291;2;81117;70;50151;16181;52;0;1429704761
198625;assignsubmission_file;created;submission;83292;2;81116;70;50150;15264;52;0;1429704832
198635;assignsubmission_file;created;submission;83293;2;81117;70;50151;16039;52;0;1429704933
198648;assignsubmission_file;created;submission;83294;2;81116;70;50150;16043;52;0;1429704978
198650;assignsubmission_file;created;submission;83295;2;81116;70;50150;16042;52;0;1429704979
198657;assignsubmission_file;created;submission;83296;2;81116;70;50150;14567;52;0;1429705007
198670;assignsubmission_file;created;submission;83297;2;81116;70;50150;15314;52;0;1429705061
198678;assignsubmission_file;created;submission;83298;2;81116;70;50150;15119;52;0;1429705089
198684;assignsubmission_file;created;submission;83299;2;81117;70;50151;14932;52;0;1429705108
198694;assignsubmission_file;created;submission;83300;2;81116;70;50150;14545;52;0;1429705131
198704;assignsubmission_file;created;submission;83301;2;81116;70;50150;16111;52;0;1429705212
198710;assignsubmission_file;created;submission;83302;2;81117;70;50151;16040;52;0;1429705274
198847;assignsubmission_file;created;submission;83308;2;81156;70;50190;14761;52;0;1429708770
199035;assignsubmission_file;created;submission;83314;2;82053;70;51087;15475;52;0;1429714045
199044;assignsubmission_file;created;submission;83315;2;81122;70;50156;15475;52;0;1429714099
199075;assignsubmission_file;created;submission;83319;2;82463;70;51497;15728;675;0;1429714982
199207;assignsubmission_file;created;submission;83323;2;81116;70;50150;12808;52;0;1429718808
199236;assignsubmission_file;created;submission;83324;2;81836;70;50870;16050;604;0;1429719658
199261;assignsubmission_file;created;submission;83325;2;81836;70;50870;15391;604;0;1429720181
199293;assignsubmission_file;created;submission;83326;2;81836;70;50870;15514;604;0;1429720489
199297;assignsubmission_file;created;submission;83327;2;82342;70;51376;16050;604;0;1429720581
199323;assignsubmission_file;created;submission;83328;2;81156;70;50190;12808;52;0;1429721161
199339;assignsubmission_file;created;submission;83329;2;81836;70;50870;15244;604;0;1429721721
199364;assignsubmission_file;created;submission;83332;2;81836;70;50870;15770;604;0;1429723621
199387;assignsubmission_file;created;submission;83333;2;81116;70;50150;16135;52;0;1429725311
199462;assignsubmission_file;created;submission;83336;2;82507;70;51541;15728;675;0;1429727424
199493;assignsubmission_file;created;submission;83337;2;81836;70;50870;15727;604;0;1429728331
199535;assignsubmission_file;created;submission;83341;2;81117;70;50151;16023;52;0;1429729304
199539;assignsubmission_file;created;submission;83342;2;81836;70;50870;15612;604;0;1429729409
199688;assignsubmission_file;created;submission;83349;2;81116;70;50150;15475;52;0;1429737344
199720;assignsubmission_file;created;submission;83351;2;82507;70;51541;16085;675;0;1429739582
199733;assignsubmission_file;created;submission;83353;2;82463;70;51497;16085;675;0;1429740031
199752;assignsubmission_file;created;submission;83355;2;82503;70;51537;16085;675;0;1429743403
200223;assignsubmission_file;created;submission;83366;2;81836;70;50870;16185;604;0;1429779240
200446;assignsubmission_file;created;submission;83367;2;81836;70;50870;15736;604;0;1429784747
200450;assignsubmission_file;created;submission;83368;2;81156;70;50190;16123;52;0;1429784803
200668;assignsubmission_file;created;submission;83371;2;82507;70;51541;15996;675;0;1429788111
200678;assignsubmission_file;created;submission;83372;2;82463;70;51497;15996;675;0;1429788346
201133;assignsubmission_file;created;submission;83380;2;81156;70;50190;15215;52;0;1429802577
201302;assignsubmission_file;created;submission;83384;2;81122;70;50156;14980;52;0;1429808872
201437;assignsubmission_file;created;submission;83400;2;81980;70;51014;14980;52;0;1429813648
201604;assignsubmission_file;created;submission;83415;2;81156;70;50190;16149;52;0;1429818573
201675;assignsubmission_file;created;submission;83421;2;82507;70;51541;16086;675;0;1429821812
202017;assignsubmission_file;created;submission;83432;2;81156;70;50190;15515;52;0;1429860937
202147;assignsubmission_file;created;submission;83435;2;82342;70;51376;15921;604;0;1429866953
202160;assignsubmission_file;created;submission;83436;2;82341;70;51375;15921;604;0;1429867560
202164;assignsubmission_file;created;submission;83437;2;82052;70;51086;14551;52;0;1429867711
202200;assignsubmission_file;created;submission;83440;2;81141;70;50175;14551;52;0;1429868782
202311;assignsubmission_file;created;submission;83448;2;81156;70;50190;14580;52;0;1429873725
202717;assignsubmission_file;created;submission;83468;2;82342;70;51376;15961;604;0;1429897426
202756;assignsubmission_file;created;submission;83470;2;81836;70;50870;15961;604;0;1429898432
202787;assignsubmission_file;created;submission;83471;2;82341;70;51375;15961;604;0;1429899515
202894;assignsubmission_file;created;submission;83478;2;81156;70;50190;16086;52;0;1429908235
203520;assignsubmission_file;created;submission;83495;2;82507;70;51541;16118;675;0;1429969777
203691;assignsubmission_file;created;submission;83497;2;81156;70;50190;15188;52;0;1429972448
203751;booktool_print;printed;book;2290;2;66326;70;41531;15004;630;0;1429976368
203756;booktool_print;printed;book;2291;2;66319;70;41535;15004;630;0;1429976481
203868;assignsubmission_file;created;submission;83505;2;81156;70;50190;16124;52;0;1429979257
203905;assignsubmission_file;created;submission;83507;2;81156;70;50190;13434;52;0;1429980715
203914;assignsubmission_file;created;submission;83509;2;81156;70;50190;15557;52;0;1429981527
204065;assignsubmission_file;created;submission;83519;2;114087;70;72458;14596;1148;0;1429990990
204075;assignsubmission_file;created;submission;83520;2;82053;70;51087;16225;52;0;1429991202
204079;assignsubmission_file;created;submission;83521;2;81122;70;50156;16225;52;0;1429991237
204208;assignsubmission_file;created;submission;83524;2;81116;70;50150;16225;52;0;1429996870
204211;assignsubmission_file;created;submission;83525;2;81156;70;50190;16225;52;0;1429996898
204442;assignsubmission_file;created;submission;83528;2;81807;70;50841;15961;604;0;1430033665
204453;assignsubmission_file;created;submission;83529;2;82340;70;51374;15961;604;0;1430035351
204690;assignsubmission_file;created;submission;83537;2;81156;70;50190;14759;52;0;1430042636
204712;assignsubmission_file;created;submission;83539;2;81156;70;50190;14880;52;0;1430043154
204955;assignsubmission_file;created;submission;83550;2;82052;70;51086;15772;52;0;1430048543
205054;assignsubmission_file;created;submission;83556;2;81156;70;50190;15317;52;0;1430051771
205095;assignsubmission_file;created;submission;83558;2;114087;70;72458;14744;1148;0;1430052294
205155;assignsubmission_file;created;submission;83559;2;81156;70;50190;14546;52;0;1430052830
205219;assignsubmission_file;created;submission;83560;2;114420;70;72707;16033;52;0;1430053605
205343;assignsubmission_file;created;submission;83562;2;81156;70;50190;14843;52;0;1430054596
205453;assignsubmission_file;created;submission;83566;2;81156;70;50190;16118;52;0;1430056105
205465;assignsubmission_file;created;submission;83567;2;81156;70;50190;16125;52;0;1430056604
205474;assignsubmission_file;created;submission;83568;2;81116;70;50150;16033;52;0;1430056748
205487;assignsubmission_file;created;submission;83569;2;81156;70;50190;16095;52;0;1430057209
205513;assignsubmission_file;created;submission;83571;2;81156;70;50190;16121;52;0;1430057612
205553;assignsubmission_file;created;submission;83573;2;114087;70;72458;14616;1148;0;1430059143
205589;assignsubmission_file;created;submission;83575;2;81116;70;50150;14913;52;0;1430060697
205652;assignsubmission_file;created;submission;83577;2;81156;70;50190;14758;52;0;1430062709
205662;assignsubmission_file;created;submission;83578;2;81156;70;50190;16202;52;0;1430062923
205729;assignsubmission_file;created;submission;83580;2;81156;70;50190;16132;52;0;1430063909
205750;assignsubmission_file;created;submission;83582;2;81156;70;50190;15772;52;0;1430064590
205796;assignsubmission_file;created;submission;83585;2;82053;70;51087;15776;52;0;1430064865
205893;assignsubmission_file;created;submission;83587;2;81156;70;50190;15275;52;0;1430067749
